Province,Date,count,mosquito,mosquito_lag1,mosquito_lag2,W1_lag1,W2_lag1,W1_lag2,W2_lag2,W3_lag1,W3_lag2,W4_lag1,W4_lag2,W5_lag1,W5_lag2,W6_lag1,W6_lag2,W7_lag1,W7_lag2,W8_lag1,W8_lag2,W9_lag1,W9_lag2,W10_lag1,W10_lag2,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,log_dengue,log_lag_dengue,Unnamed: 0,Unnamed: 0.1,date_x,Dengue,M_cat1,M_cat2,M_cat3,M_cat4,Provincecol_x,Ml_cat1,Ml_cat2,Ml_cat3,Ml_cat4,Ml2_cat1,Ml2_cat2,Ml2_cat3,Ml2_cat4,lag_dengue,date_y,year,Provincecol_y,W1_cat1,W1_cat2,W1_cat3,W1_cat4,W1l_cat1,W1l_cat2,W1l_cat3,W1l_cat4,W1ll_cat1,W1ll_cat2,W1ll_cat3,W1ll_cat4,W2_cat1,W2_cat2,W2_cat3,W2_cat4,W2l_cat1,W2l_cat2,W2l_cat3,W2l_cat4,W2ll_cat1,W2ll_cat2,W2ll_cat3,W2ll_cat4,W3_cat1,W3_cat2,W3_cat3,W3_cat4,W3l_cat1,W3l_cat2,W3l_cat3,W3l_cat4,W3ll_cat1,W3ll_cat2,W3ll_cat3,W3ll_cat4,W4_cat1,W4_cat2,W4_cat3,W4_cat4,W4l_cat1,W4l_cat2,W4l_cat3,W4l_cat4,W4ll_cat1,W4ll_cat2,W4ll_cat3,W4ll_cat4,W5_cat1,W5_cat2,W5_cat3,W5_cat4,W5l_cat1,W5l_cat2,W5l_cat3,W5l_cat4,W5ll_cat1,W5ll_cat2,W5ll_cat3,W5ll_cat4,W6_cat1,W6_cat2,W6_cat3,W6_cat4,W6l_cat1,W6l_cat2,W6l_cat3,W6l_cat4,W6ll_cat1,W6ll_cat2,W6ll_cat3,W6ll_cat4,W7_cat1,W7_cat2,W7_cat3,W7_cat4,W7l_cat1,W7l_cat2,W7l_cat3,W7l_cat4,W7ll_cat1,W7ll_cat2,W7ll_cat3,W7ll_cat4,W8_cat1,W8_cat2,W8_cat3,W8_cat4,W8l_cat1,W8l_cat2,W8l_cat3,W8l_cat4,W8ll_cat1,W8ll_cat2,W8ll_cat3,W8ll_cat4,W9_cat1,W9_cat2,W9_cat3,W9_cat4,W9l_cat1,W9l_cat2,W9l_cat3,W9l_cat4,W9ll_cat1,W9ll_cat2,W9ll_cat3,W9ll_cat4,W10_cat1,W10_cat2,W10_cat3,W10_cat4,W10l_cat1,W10l_cat2,W10l_cat3,W10l_cat4,W10ll_cat1,W10ll_cat2,W10ll_cat3,W10ll_cat4,MD_ord
cagayan,2015-03-01,,-0.9727302829213299,3.2777981238577505,-0.24574167037432573,-0.7125991780709245,-0.7999585209653305,-0.5994913168338801,-1.477650813803728,-1.731140061929857,-1.5965566669508213,-0.2636420124275373,-1.2462717391148765,-2.06630687517957,-2.3595319288683645,-0.8725356317510119,-0.5684243095736806,-0.6250396738904084,-0.10604304461584088,-1.3809515996321025,-1.73423104498944,-1.599624880536201,-1.9271252701029022,0.7062517610367306,1.0738684175538036,-0.7312017363847092,0.04585672383395108,-0.455730122796062,-0.06765178209902936,-1.6123675408078908,-0.8905896805199481,-1.2500345646245652,-0.3146580309883805,-0.6152627462427638,0.19310322878304934,1.658686961552934,2.188425458535463,194,2,2015-03-01,4.252409698829337,True,False,False,False,cagayan,0.0,0.0,0.0,1.0,False,True,False,False,7.921155321348763,2015-03-01,2015,Cagayan,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,4
cagayan,2015-04-01,,-1.0145087676497646,-0.9623877523368394,3.2634595953796897,-0.7314696481277178,0.05445804749345916,-0.7276775626507522,-0.7832283625844653,-0.3856507472746344,-1.710273045048438,0.001467325450805208,-0.24502484000200095,-1.5907234215162591,-2.0602330260727384,-0.8462751903914795,-0.8921633219125288,-1.2646356073315397,-0.646696955045571,-0.2786665417783083,-1.3581632986674292,-0.5872669594328579,-1.5856449651176252,0.147856657675564,0.7468664424165604,-0.6797605928729854,0.7405036572198631,0.40962140580638706,0.030438329738740763,-0.37644641893474534,-0.8573213358110858,-1.6240844346301797,1.049837822663018,0.4120258544083265,0.054053613096262346,1.7782442753016456,1.658686961552934,195,3,2015-04-01,4.919454357469233,True,False,False,False,cagayan,1.0,0.0,0.0,0.0,False,False,False,True,4.252409698829337,2015-04-01,2015,Cagayan,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,4
cagayan,2015-05-01,,-0.14871269426465905,-1.0042911642453567,-0.9415162967314955,-0.6808597652002024,0.7398728035542274,-0.7466455923467651,0.06594082308057198,0.4293604258886021,-0.36884781474235406,0.09779634993309586,0.022850926329994678,-0.37797086027604526,-1.5854250691280618,-0.8164767086406232,-0.8659711795673326,-1.631096751387975,-1.2784250713796121,1.0684631205943123,-0.25723633442859617,0.4262160515725731,-0.5742917573746387,0.015638862171779847,0.18037339142876263,-0.2761636260354654,1.6700183892287526,1.3092271401098279,-0.03838758696419025,0.45280111320785776,-0.29749915380096037,-1.0222119488595762,1.5349109499616984,1.2247313537863018,-0.6846264926881134,2.5845216115049894,1.7782442753016456,196,4,2015-05-01,12.256945602508088,False,True,False,False,cagayan,1.0,0.0,0.0,0.0,True,False,False,False,4.919454357469233,2015-05-01,2015,Cagayan,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,4
cagayan,2015-06-01,,0.2973827457153894,-0.13590616350499185,-0.9830717478407889,-0.28378470335030487,1.6570338571405965,-0.6957740581776801,0.7471461177026125,1.2766331245144762,0.44370159665351044,0.030206117942557467,0.12018514872939055,0.43573160884583967,-0.37465004857920897,-0.31504355287830854,-0.8362501986819201,-1.041435058126926,-1.6403782923747192,1.5473626324215188,1.0882335683564681,1.2279997139710745,0.43818542367636093,-0.686748229564662,0.04623814934127204,-0.6366990798021999,1.5421044475581709,1.5540033547445848,0.06727018767615973,0.838643790761054,-0.8661010057719027,-1.5260771354540617,1.9763660622889094,1.6037860425692834,-0.6055040921458966,3.7617537645950563,2.5845216115049894,197,5,2015-06-01,42.02381349431344,False,False,True,False,cagayan,0.0,1.0,0.0,0.0,True,False,False,False,12.256945602508088,2015-06-01,2015,Cagayan,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,4
cagayan,2015-07-01,-0.6995638588218305,1.4457440850515333,0.3115232033928646,-0.12189770976741351,-0.6384941024948732,1.5308199506031213,-0.2966461327975865,1.658674444456015,1.5071698985976238,1.288415086762132,0.13396693714630886,0.05188960947784031,0.8143412847847294,0.43772557960679376,-0.8243406657264186,-0.3361211866628578,-1.5350778248704429,-1.0579701636144239,1.983199263826891,1.5665430419130963,1.6019603391352404,1.2391733568757968,-0.6115132904173012,-0.6663350880978562,0.07193643212212945,0.9484493164062654,1.3082847659286625,-0.17329181903985896,0.9934672349459356,-0.21780325918896062,-0.7922723762177144,1.0327889103523378,0.9339407377332984,-0.26240363814953627,4.525062967456578,3.7617537645950563,198,6,2015-07-01,91.30173765133577,False,False,False,True,cagayan,0.0,0.0,1.0,0.0,False,True,False,False,42.02381349431344,2015-07-01,2015,Cagayan,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,4
cagayan,2015-08-01,-0.24824336275913908,2.3347511561468997,1.4633184045545835,0.3218162584788489,0.05869024933814102,0.9450547692622101,-0.6531893665474539,1.5332356781790943,1.2757455713507455,1.5182555187151363,-0.10227607451201205,0.1567331777273886,0.9662624107791425,0.8157178863771976,-0.24365987923910806,-0.8440937029310557,-0.8161605008789322,-1.5455405168201,1.0516311929461282,2.0018426915803413,0.9411169928518726,1.6127628452823815,-0.2852701329681654,-0.5900090781419572,0.9057956765430922,0.4293620934177542,0.8946263317598836,0.6784566747040279,1.1308278910872411,0.36749055716060425,-0.5830090865432288,0.9917743760071994,0.9801738104005492,-0.03593869759699218,4.939821401249463,4.525062967456578,199,7,2015-08-01,138.74528899709836,False,False,False,True,cagayan,0.0,0.0,0.0,1.0,False,False,True,False,91.30173765133577,2015-08-01,2015,Cagayan,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4
cagayan,2015-09-01,-0.14409247905236416,1.5220493750292017,2.3549838091722757,1.4640470933876801,0.8790747870293243,0.4328664542793635,0.04759940285596513,0.9510679623453092,0.8861510140206831,1.2875302144750775,0.7341803222582075,-0.08197504090801813,1.1010481059184338,0.9673912864808286,0.2805882388446135,-0.26492317001557564,-0.6111427460486094,-0.8354667606571899,1.011138658170825,1.071422378840679,0.9867287456398824,0.9525753521565511,-0.06993192400684302,-0.25903468292467585,-0.6625486690344593,0.4323346759402432,0.7798758384455697,0.8993448803223922,0.9838533790355268,-0.894809965819788,-1.005795102891389,1.0776795221971571,0.8099693218799583,-0.7826006761885498,3.866534026774477,4.939821401249463,200,8,2015-09-01,46.776506687122705,False,False,False,True,cagayan,0.0,0.0,0.0,1.0,False,False,False,True,138.74528899709836,2015-09-01,2015,Cagayan,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,4
cagayan,2015-10-01,-0.3176772852303224,0.060128203481385506,1.5398518647199515,2.3483082177164887,-0.6639259765835751,0.43579952981255726,0.872225298567259,0.4420252419710152,0.7780759357594826,0.8991124373139162,0.9511027517284885,0.7632098178423946,0.9568287760815883,1.1019571971354112,-0.8500553031560676,0.2579614664250716,-1.0253512772257058,-0.6329709765186331,1.0959504736653656,1.0309797337491196,0.8188116117369475,0.9981418376172057,-0.7799087211973034,-0.040573599984543685,0.534511120010996,-0.09447957263938753,0.585264612198216,0.1273373233792447,0.999495107899631,1.2158038254968662,-0.13764546905270433,0.5298411399472894,0.42708756208170756,0.8728509103072142,3.335722929602141,3.866534026774477,201,9,2015-10-01,27.09868925724577,False,False,True,False,cagayan,0.0,0.0,0.0,1.0,False,False,False,True,46.776506687122705,2015-10-01,2015,Cagayan,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,4
cagayan,2015-11-01,0.4808128231882854,0.00170535146479025,0.0735592160673074,1.53994502907536,0.5137899847075927,-0.08401311503639447,-0.6787527224939639,0.44494030407767465,0.5947858870659198,0.7913638025475167,0.19295564128086298,0.9823958431027172,0.9721772853079841,0.9579730344730976,1.0404230808466428,-0.8697414608910715,-0.1748146682331019,-1.0420842330119706,0.5550845319037183,1.11568705505291,0.44107534703640583,0.8303913528650781,0.7942068076276407,-0.7608466101703625,-0.6514160383965243,-0.21128010919748497,0.35086547139545593,-0.556609840571086,0.3709750768365213,-0.35934290397181373,-0.057921321362548246,0.2269193689343029,0.09011524344212365,0.4588712796821409,2.838636985351442,3.335722929602141,202,10,2015-11-01,16.09245238968749,False,True,False,False,cagayan,0.0,0.0,1.0,0.0,False,False,False,True,27.09868925724577,2015-11-01,2015,Cagayan,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,4
cagayan,2015-12-01,0.06420928836118568,0.24394469100766333,0.014961666423398292,0.08582829495290778,-0.652973243133302,-0.19926131872818206,0.5050519871930385,-0.07167992148863662,0.3740225181693049,0.6086273860605681,-0.47871209225918265,0.21633743177379394,0.3554394822454993,0.9732965160866752,-0.37043704711428055,1.0158201051311788,-0.09670796451731054,-0.20201027103220037,0.2560181023370544,0.5754874986122127,0.10863155285444363,0.4530299720508819,0.40056692682414996,0.8360970291339936,0.22369034982582142,-1.1309988306209222,0.02697365690114104,-0.6357817456363113,0.013550278383436051,2.080510077445377,-0.05968487945635912,-0.2920135782270062,-0.44642470186983235,0.5077166078612102,1.2996952540152384,2.838636985351442,203,11,2015-12-01,2.668178634559584,False,False,True,False,cagayan,0.0,1.0,0.0,0.0,False,False,True,False,16.09245238968749,2015-12-01,2015,Cagayan,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,4
camarines norte,2015-01-01,-0.3176772852303224,0.8334997006858974,,,1.7981945395642354,-1.3452522595088396,0.8307849587405558,-0.765315637196151,-0.20216461125420118,0.7300195167876581,-0.4858037451956123,-0.3692821668234209,0.6483169208200481,0.7482483467441776,3.54421381369718,2.230302722970548,1.3033659199733643,1.1245425899563248,-0.3481809643389986,0.04736709315692966,0.02894782073370427,0.4195386052372738,3.687202676508067,1.963344841446962,0.337377162244595,-1.066226933042965,-0.8852664661333184,0.2855397070304888,-0.917879724503292,1.336227854618638,1.1329236129335876,-0.907022732084957,-0.6637047323819257,3.4453336980298066,0.7884763738332877,,204,0,2015-01-01,1.2000418300295042,False,False,False,True,camarines norte,0.0,0.0,0.0,0.0,False,False,False,False,,2015-01-01,2015,Camarines Norte,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,4
