Region,Date,Unnamed: 0,count,dengue,mosquito,M_cat1,M_cat2,M_cat3,M_cat4,M_cat5,Regioncol,mosquito_lag1,mosquito_lag2,Ml_cat1,Ml_cat2,Ml_cat3,Ml_cat4,Ml_cat5
IV-B,2015-10-01,33,64,1.749154,41.75275669642858,False,False,True,False,False,IV-B,43.131426108374384,43.32939265536722,0.0,0.0,1.0,0.0,0.0
IV-B,2015-11-01,34,63,7.4408460000000005,36.23356084656085,False,True,False,False,False,IV-B,41.75275669642858,43.131426108374384,0.0,0.0,1.0,0.0,0.0
IV-B,2015-12-01,35,63,3.6926589999999995,33.076169312169306,False,True,False,False,False,IV-B,36.23356084656085,41.75275669642858,0.0,1.0,0.0,0.0,0.0
IV-B,2016-01-01,36,77,6.478006,33.125841991341986,False,True,False,False,False,IV-B,33.076169312169306,36.23356084656085,0.0,1.0,0.0,0.0,0.0
IV-B,2016-02-01,37,78,6.2046730000000005,37.37216239316239,False,True,False,False,False,IV-B,33.125841991341986,33.076169312169306,0.0,1.0,0.0,0.0,0.0
IV-B,2016-03-01,38,62,6.314006,35.209586021505366,False,True,False,False,False,IV-B,37.37216239316239,33.125841991341986,0.0,1.0,0.0,0.0,0.0
IV-B,2016-04-01,39,1,0.191334,59.09,False,False,True,False,False,IV-B,35.209586021505366,37.37216239316239,0.0,1.0,0.0,0.0,0.0
IV-B,2016-05-01,40,0,0.109333,17.952222222222222,True,False,False,False,False,IV-B,59.09,35.209586021505366,0.0,0.0,1.0,0.0,0.0
IV-B,2016-06-01,41,8,0.683334,55.58625,False,False,True,False,False,IV-B,17.952222222222222,59.09,1.0,0.0,0.0,0.0,0.0
IV-B,2016-07-01,42,14,0.437334,44.359404761904756,False,False,True,False,False,IV-B,55.58625,17.952222222222222,0.0,0.0,1.0,0.0,0.0
IV-B,2016-08-01,43,15,3.198003,29.51531111111111,False,True,False,False,False,IV-B,44.359404761904756,55.58625,0.0,0.0,1.0,0.0,0.0
IV-B,2016-09-01,44,15,1.284668,39.7941111111111,False,True,False,False,False,IV-B,29.51531111111111,44.359404761904756,0.0,1.0,0.0,0.0,0.0
IV-B,2016-10-01,45,10,3.362003,28.05816666666667,False,True,False,False,False,IV-B,39.7941111111111,29.51531111111111,0.0,1.0,0.0,0.0,0.0
IV-B,2016-11-01,46,16,3.5806699999999996,33.52010416666667,False,True,False,False,False,IV-B,28.05816666666667,39.7941111111111,0.0,1.0,0.0,0.0,0.0
IV-B,2016-12-01,47,17,4.045337,30.809019607843137,False,True,False,False,False,IV-B,33.52010416666667,28.05816666666667,0.0,1.0,0.0,0.0,0.0
IX,2013-01-01,0,0,20.516691,36.66477272727273,False,True,False,False,False,IX,,,,,,,
IX,2013-02-01,1,2,21.511904,65.0,False,False,False,True,False,IX,36.66477272727273,,0.0,1.0,0.0,0.0,0.0
IX,2013-03-01,2,0,17.818134,34.1375,False,True,False,False,False,IX,65.0,36.66477272727273,0.0,0.0,0.0,1.0,0.0
IX,2013-04-01,3,0,2.698557,49.49,False,False,True,False,False,IX,34.1375,65.0,0.0,1.0,0.0,0.0,0.0
IX,2013-05-01,4,0,2.9856380000000002,40.386666666666656,False,False,True,False,False,IX,49.49,34.1375,0.0,0.0,1.0,0.0,0.0
IX,2013-06-01,5,28,18.047798999999998,47.97607142857142,False,False,True,False,False,IX,40.386666666666656,49.49,0.0,0.0,1.0,0.0,0.0
IX,2013-07-01,6,3,4.6124279999999995,63.48,False,False,False,True,False,IX,47.97607142857142,40.386666666666656,0.0,0.0,1.0,0.0,0.0
IX,2013-08-01,7,7,9.875572,36.394285714285715,False,True,False,False,False,IX,63.48,47.97607142857142,0.0,0.0,0.0,1.0,0.0
IX,2013-09-01,8,255,7.598066,50.76360784313726,False,False,True,False,False,IX,36.394285714285715,63.48,0.0,1.0,0.0,0.0,0.0
IX,2013-10-01,9,101,17.741579,46.77064356435646,False,False,True,False,False,IX,50.76360784313726,36.394285714285715,0.0,0.0,1.0,0.0,0.0
IX,2013-11-01,10,2,15.540628,62.06375,False,False,False,True,False,IX,46.77064356435646,50.76360784313726,0.0,0.0,1.0,0.0,0.0
IX,2013-12-01,11,4,21.205685,75.99875,False,False,False,True,False,IX,62.06375,46.77064356435646,0.0,0.0,0.0,1.0,0.0
IX,2014-01-01,12,8,1.9958470000000001,41.076875,False,False,True,False,False,IX,75.99875,62.06375,0.0,0.0,0.0,1.0,0.0
IX,2014-02-01,13,3,1.788731,37.43416666666667,False,True,False,False,False,IX,41.076875,75.99875,0.0,0.0,1.0,0.0,0.0
IX,2014-03-01,14,3,11.108958,22.86444444444445,False,True,False,False,False,IX,37.43416666666667,41.076875,0.0,1.0,0.0,0.0,0.0
IX,2014-04-01,15,0,4.029351,33.43200000000001,False,True,False,False,False,IX,22.86444444444445,37.43416666666667,0.0,1.0,0.0,0.0,0.0
IX,2014-05-01,16,0,7.249066,20.9334375,False,True,False,False,False,IX,33.43200000000001,22.86444444444445,0.0,1.0,0.0,0.0,0.0
IX,2014-06-01,17,55,4.142323,45.84119696969697,False,False,True,False,False,IX,20.9334375,33.43200000000001,0.0,1.0,0.0,0.0,0.0
IX,2014-07-01,18,174,11.429047,42.592317049808415,False,False,True,False,False,IX,45.84119696969697,20.9334375,0.0,0.0,1.0,0.0,0.0
IX,2014-08-01,19,141,13.048319000000001,43.79610638297873,False,False,True,False,False,IX,42.592317049808415,45.84119696969697,0.0,0.0,1.0,0.0,0.0
IX,2014-09-01,20,203,13.443722,45.878575064508546,False,False,True,False,False,IX,43.79610638297873,42.592317049808415,0.0,0.0,1.0,0.0,0.0
IX,2014-10-01,21,230,1.1862110000000001,38.57754420289857,False,True,False,False,False,IX,45.878575064508546,43.79610638297873,0.0,0.0,1.0,0.0,0.0
IX,2014-11-01,22,190,2.2217919999999998,42.19965087719297,False,False,True,False,False,IX,38.57754420289857,45.878575064508546,0.0,1.0,0.0,0.0,0.0
IX,2014-12-01,23,88,4.895473,43.88775568181816,False,False,True,False,False,IX,42.19965087719297,38.57754420289857,0.0,0.0,1.0,0.0,0.0
IX,2015-01-01,24,72,2.353304,45.95180555555554,False,False,True,False,False,IX,43.88775568181816,42.19965087719297,0.0,0.0,1.0,0.0,0.0
IX,2015-02-01,25,72,9.227916,40.61949074074073,False,False,True,False,False,IX,45.95180555555554,43.88775568181816,0.0,0.0,1.0,0.0,0.0
IX,2015-03-01,26,46,3.650401,40.99847826086956,False,False,True,False,False,IX,40.61949074074073,45.95180555555554,0.0,0.0,1.0,0.0,0.0
IX,2015-04-01,27,0,11.840639,23.3060606060606,False,True,False,False,False,IX,40.99847826086956,40.61949074074073,0.0,0.0,1.0,0.0,0.0
IX,2015-05-01,28,0,11.155031,21.83333333333333,False,True,False,False,False,IX,23.3060606060606,40.99847826086956,0.0,1.0,0.0,0.0,0.0
IX,2015-06-01,29,19,11.062381,40.59478070175439,False,False,True,False,False,IX,21.83333333333333,23.3060606060606,0.0,1.0,0.0,0.0,0.0
IX,2015-07-01,30,61,1.408276,45.48445081967213,False,False,True,False,False,IX,40.59478070175439,21.83333333333333,0.0,0.0,1.0,0.0,0.0
IX,2015-08-01,31,66,2.5386029999999997,45.34901515151516,False,False,True,False,False,IX,45.48445081967213,40.59478070175439,0.0,0.0,1.0,0.0,0.0
IX,2015-09-01,32,55,2.038295,50.76333636363636,False,False,True,False,False,IX,45.34901515151516,45.48445081967213,0.0,0.0,1.0,0.0,0.0
IX,2015-10-01,33,47,2.3162439999999997,44.76791489361701,False,False,True,False,False,IX,50.76333636363636,45.34901515151516,0.0,0.0,1.0,0.0,0.0
IX,2015-11-01,34,43,11.080911,39.8075968992248,False,True,False,False,False,IX,44.76791489361701,50.76333636363636,0.0,0.0,1.0,0.0,0.0
IX,2015-12-01,35,35,3.7615800000000004,41.350142857142856,False,False,True,False,False,IX,39.8075968992248,44.76791489361701,0.0,1.0,0.0,0.0,0.0
IX,2016-01-01,36,32,8.975216,38.271953125,False,True,False,False,False,IX,41.350142857142856,39.8075968992248,0.0,0.0,1.0,0.0,0.0
IX,2016-02-01,37,38,9.175882000000001,33.52254385964911,False,True,False,False,False,IX,38.271953125,41.350142857142856,0.0,1.0,0.0,0.0,0.0
IX,2016-03-01,38,34,10.288663,22.469147058823534,False,True,False,False,False,IX,33.52254385964911,38.271953125,0.0,1.0,0.0,0.0,0.0
IX,2016-04-01,39,1,1.8242310000000002,76.92,False,False,False,True,False,IX,22.469147058823534,33.52254385964911,0.0,1.0,0.0,0.0,0.0
IX,2016-05-01,40,0,3.0099810000000002,31.885,False,True,False,False,False,IX,76.92,22.469147058823534,0.0,0.0,0.0,1.0,0.0
IX,2016-06-01,41,2,0.693208,13.51,True,False,False,False,False,IX,31.885,76.92,0.0,1.0,0.0,0.0,0.0
IX,2016-07-01,42,2,1.076296,28.86875,False,True,False,False,False,IX,13.51,31.885,1.0,0.0,0.0,0.0,0.0
IX,2016-08-01,43,1,8.13607,12.915,True,False,False,False,False,IX,28.86875,13.51,0.0,1.0,0.0,0.0,0.0
IX,2016-09-01,44,1,3.721431,3.5725,True,False,False,False,False,IX,12.915,28.86875,1.0,0.0,0.0,0.0,0.0
IX,2016-10-01,45,0,4.797727,58.93433333333334,False,False,True,False,False,IX,3.5725,12.915,1.0,0.0,0.0,0.0,0.0
IX,2016-11-01,46,2,5.928751,36.31,False,True,False,False,False,IX,58.93433333333334,3.5725,0.0,0.0,1.0,0.0,0.0
IX,2016-12-01,47,1,7.771224,23.33,False,True,False,False,False,IX,36.31,58.93433333333334,0.0,1.0,0.0,0.0,0.0
NCR,2013-01-01,0,18,2.580261,12.087685185185185,True,False,False,False,False,NCR,,,,,,,
NCR,2013-02-01,1,10,12.439368,10.643166666666668,True,False,False,False,False,NCR,12.087685185185185,,1.0,0.0,0.0,0.0,0.0
NCR,2013-03-01,2,1,9.225589999999999,0.0,True,False,False,False,False,NCR,10.643166666666668,12.087685185185185,1.0,0.0,0.0,0.0,0.0
NCR,2013-04-01,3,0,13.574419,49.49,False,False,True,False,False,NCR,0.0,10.643166666666668,1.0,0.0,0.0,0.0,0.0
NCR,2013-05-01,4,0,11.687066999999999,40.386666666666656,False,False,True,False,False,NCR,49.49,0.0,0.0,0.0,1.0,0.0,0.0
NCR,2013-06-01,5,8,31.504267,30.989375,False,True,False,False,False,NCR,40.386666666666656,49.49,0.0,0.0,1.0,0.0,0.0
NCR,2013-07-01,6,213,37.535875,22.86718947015425,False,True,False,False,False,NCR,30.989375,40.386666666666656,0.0,1.0,0.0,0.0,0.0
NCR,2013-08-01,7,167,39.99075300000001,28.33927844311377,False,True,False,False,False,NCR,22.86718947015425,30.989375,0.0,1.0,0.0,0.0,0.0
NCR,2013-09-01,8,141,25.22849,27.49558392434988,False,True,False,False,False,NCR,28.33927844311377,22.86718947015425,0.0,1.0,0.0,0.0,0.0
NCR,2013-10-01,9,126,5.800639,23.108335978835967,False,True,False,False,False,NCR,27.49558392434988,28.33927844311377,0.0,1.0,0.0,0.0,0.0
NCR,2013-11-01,10,128,22.140095000000002,20.115338541666674,False,True,False,False,False,NCR,23.108335978835967,27.49558392434988,0.0,1.0,0.0,0.0,0.0
NCR,2013-12-01,11,115,17.335926,20.027286956521746,False,True,False,False,False,NCR,20.115338541666674,23.108335978835967,0.0,1.0,0.0,0.0,0.0
NCR,2014-01-01,12,86,12.211935,20.917218992248053,False,True,False,False,False,NCR,20.027286956521746,20.115338541666674,0.0,1.0,0.0,0.0,0.0
NCR,2014-02-01,13,80,11.608155,19.13039583333334,True,False,False,False,False,NCR,20.917218992248053,20.027286956521746,0.0,1.0,0.0,0.0,0.0
NCR,2014-03-01,14,49,43.712365999999996,16.094047619047622,True,False,False,False,False,NCR,19.13039583333334,20.917218992248053,1.0,0.0,0.0,0.0,0.0
NCR,2014-04-01,15,0,31.636768,14.031227272727273,True,False,False,False,False,NCR,16.094047619047622,19.13039583333334,1.0,0.0,0.0,0.0,0.0
NCR,2014-05-01,16,0,33.149464,29.80683333333333,False,True,False,False,False,NCR,14.031227272727273,16.094047619047622,1.0,0.0,0.0,0.0,0.0
NCR,2014-06-01,17,18,24.534239000000003,18.346342592592595,True,False,False,False,False,NCR,29.80683333333333,14.031227272727273,0.0,1.0,0.0,0.0,0.0
NCR,2014-07-01,18,143,6.862316000000001,25.17629020979022,False,True,False,False,False,NCR,18.346342592592595,29.80683333333333,1.0,0.0,0.0,0.0,0.0
